filename,fold,true_label,pred_label,true_probability,pred_probability,confidence,margin,is_error
00157.jpg,0,有漂浮物,有漂浮物,0.9596432447433472,0.9596432447433472,0.9596432447433472,0.9347594231367111,False
01220.jpg,0,有漂浮物,有漂浮物,0.961031973361969,0.961031973361969,0.961031973361969,0.9232465364038944,False
02486.jpg,1,乱建,乱占,0.01859263889491558,0.9625087380409241,0.9625087380409241,0.9439160991460085,True
00113.jpg,0,有漂浮物,有漂浮物,0.962755024433136,0.962755024433136,0.962755024433136,0.9321258347481489,False
00784.jpg,0,有漂浮物,有漂浮物,0.9642982482910156,0.9642982482910156,0.9642982482910156,0.9310592152178288,False
00628.jpg,0,有漂浮物,有漂浮物,0.9650977253913879,0.9650977253913879,0.9650977253913879,0.9351098295301199,False
02049.jpg,1,乱占,乱占,0.9655782580375671,0.9655782580375671,0.9655782580375671,0.9447857569903135,False
02071.jpg,0,乱采,乱采,0.9659038186073303,0.9659038186073303,0.9659038186073303,0.9320686161518097,False
00021.jpg,0,有漂浮物,有漂浮物,0.9665384888648987,0.9665384888648987,0.9665384888648987,0.9537502517923713,False
02095.jpg,1,乱采,乱采,0.9666067957878113,0.9666067957878113,0.9666067957878113,0.9402238558977842,False
00153.jpg,2,有漂浮物,有漂浮物,0.9668684601783752,0.9668684601783752,0.9668684601783752,0.9343605190515518,False
00085.jpg,3,有漂浮物,有漂浮物,0.9708134531974792,0.9708134531974792,0.9708134531974792,0.9580810526385903,False
02068.jpg,1,乱采,乱采,0.9737966656684875,0.9737966656684875,0.9737966656684875,0.9480478148907423,False
00751.jpg,0,有漂浮物,有漂浮物,0.9739612936973572,0.9739612936973572,0.9739612936973572,0.9502363298088312,False
00955.jpg,0,有漂浮物,有漂浮物,0.9740173816680908,0.9740173816680908,0.9740173816680908,0.9494379609823227,False
00192.jpg,1,有漂浮物,有漂浮物,0.9742038249969482,0.9742038249969482,0.9742038249969482,0.9545925818383694,False
02137.jpg,3,乱占,乱占,0.9743209481239319,0.9743209481239319,0.9743209481239319,0.950113208964467,False
02076.jpg,1,乱占,乱占,0.974859356880188,0.974859356880188,0.974859356880188,0.9669051617383957,False
02079.jpg,0,乱占,乱占,0.9748883247375488,0.9748883247375488,0.9748883247375488,0.9595445236191154,False
01213.jpg,0,有漂浮物,有漂浮物,0.9750908613204956,0.9750908613204956,0.9750908613204956,0.951551977545023,False
02487.jpg,2,乱建,有漂浮物,0.005493402015417814,0.9757781028747559,0.9757781028747559,0.963166686706245,True
00118.jpg,2,有漂浮物,有漂浮物,0.976344883441925,0.976344883441925,0.976344883441925,0.956473421305418,False
00026.jpg,0,有漂浮物,有漂浮物,0.9763922691345215,0.9763922691345215,0.9763922691345215,0.9623349709436297,False
00618.jpg,0,有漂浮物,有漂浮物,0.9768124222755432,0.9768124222755432,0.9768124222755432,0.9570813439786434,False
00535.jpg,0,有漂浮物,有漂浮物,0.9772329926490784,0.9772329926490784,0.9772329926490784,0.9690543841570616,False
00639.jpg,0,有漂浮物,有漂浮物,0.977342963218689,0.977342963218689,0.977342963218689,0.9631961965933442,False
00064.jpg,2,正常,有漂浮物,0.0026608684565871954,0.97740638256073,0.97740638256073,0.9649606579914689,True
02078.jpg,3,乱占,乱占,0.9778242707252502,0.9778242707252502,0.9778242707252502,0.9572809264063835,False
00148.jpg,2,有漂浮物,有漂浮物,0.9781386256217957,0.9781386256217957,0.9781386256217957,0.9571321420371532,False
02135.jpg,1,乱占,乱占,0.9786435961723328,0.9786435961723328,0.9786435961723328,0.9646776039153337,False
02065.jpg,2,乱采,乱采,0.9798293113708496,0.9798293113708496,0.9798293113708496,0.9662260543555021,False
00138.jpg,1,有漂浮物,有漂浮物,0.9805482625961304,0.9805482625961304,0.9805482625961304,0.9733765595592558,False
00137.jpg,0,有漂浮物,有漂浮物,0.980582058429718,0.980582058429718,0.980582058429718,0.9686531275510788,False
01222.jpg,0,有漂浮物,有漂浮物,0.9806671142578125,0.9806671142578125,0.9806671142578125,0.970591600984335,False
00197.jpg,2,有漂浮物,有漂浮物,0.9811842441558838,0.9811842441558838,0.9811842441558838,0.9654636569321156,False
00071.jpg,0,有漂浮物,有漂浮物,0.9815291166305542,0.9815291166305542,0.9815291166305542,0.9668653979897499,False
00709.jpg,2,有漂浮物,有漂浮物,0.9816488027572632,0.9816488027572632,0.9816488027572632,0.9679037509486079,False
00755.jpg,2,有漂浮物,有漂浮物,0.9819598197937012,0.9819598197937012,0.9819598197937012,0.971988563425839,False
02069.jpg,2,乱采,乱采,0.9826925992965698,0.9826925992965698,0.9826925992965698,0.9661922380328178,False
00103.jpg,3,有漂浮物,有漂浮物,0.9827248454093933,0.9827248454093933,0.9827248454093933,0.9715706733986735,False
00215.jpg,3,有漂浮物,有漂浮物,0.9832437634468079,0.9832437634468079,0.9832437634468079,0.9693616228178144,False
02072.jpg,1,乱占,乱占,0.9834550619125366,0.9834550619125366,0.9834550619125366,0.9679971979930997,False
00204.jpg,0,有漂浮物,有漂浮物,0.9836412668228149,0.9836412668228149,0.9836412668228149,0.9763050461187959,False
02144.jpg,2,乱占,乱占,0.983740508556366,0.983740508556366,0.983740508556366,0.9733848907053471,False
02059.jpg,0,乱占,乱占,0.9840170741081238,0.9840170741081238,0.9840170741081238,0.9777335417456925,False
00025.jpg,0,有漂浮物,有漂浮物,0.9853172898292542,0.9853172898292542,0.9853172898292542,0.9794354476034641,False
00939.jpg,0,有漂浮物,有漂浮物,0.9855256676673889,0.9855256676673889,0.9855256676673889,0.9727508993819356,False
00107.jpg,3,有漂浮物,有漂浮物,0.9857831001281738,0.9857831001281738,0.9857831001281738,0.9739248221740127,False
02048.jpg,0,乱占,乱占,0.9857912063598633,0.9857912063598633,0.9857912063598633,0.9745474644005299,False
00077.jpg,0,有漂浮物,有漂浮物,0.9857949018478394,0.9857949018478394,0.9857949018478394,0.979338139295578,False
01207.jpg,0,有漂浮物,有漂浮物,0.9867074489593506,0.9867074489593506,0.9867074489593506,0.9742212668061256,False
00758.jpg,1,有漂浮物,有漂浮物,0.9867881536483765,0.9867881536483765,0.9867881536483765,0.980312249623239,False
02098.jpg,0,乱堆,乱堆,0.9868287444114685,0.9868287444114685,0.9868287444114685,0.97840282227844,False
00582.jpg,0,有漂浮物,有漂浮物,0.9870065450668335,0.9870065450668335,0.9870065450668335,0.9748497642576694,False
02052.jpg,3,乱采,乱采,0.9870694875717163,0.9870694875717163,0.9870694875717163,0.979538637213409,False
02070.jpg,3,乱采,乱采,0.9871525168418884,0.9871525168418884,0.9871525168418884,0.9746530754491687,False
00805.jpg,1,有漂浮物,有漂浮物,0.9873321652412415,0.9873321652412415,0.9873321652412415,0.9749034876003861,False
02057.jpg,2,乱采,乱采,0.9873766899108887,0.9873766899108887,0.9873766899108887,0.9787965845316648,False
00206.jpg,3,有漂浮物,有漂浮物,0.9876246452331543,0.9876246452331543,0.9876246452331543,0.982225080486387,False
00159.jpg,2,有漂浮物,有漂浮物,0.9876669645309448,0.9876669645309448,0.9876669645309448,0.9810880422592163,False
02083.jpg,2,乱占,乱占,0.987779438495636,0.987779438495636,0.987779438495636,0.9785660775378346,False
00205.jpg,1,有漂浮物,有漂浮物,0.9877970814704895,0.9877970814704895,0.9877970814704895,0.9816834782250226,False
00624.jpg,0,有漂浮物,有漂浮物,0.9878051280975342,0.9878051280975342,0.9878051280975342,0.9766805451363325,False
00497.jpg,3,有漂浮物,有漂浮物,0.987866997718811,0.987866997718811,0.987866997718811,0.9796557165682316,False
02108.jpg,0,乱堆,乱堆,0.9878827333450317,0.9878827333450317,0.9878827333450317,0.9813200221396983,False
00791.jpg,2,有漂浮物,有漂浮物,0.9880224466323853,0.9880224466323853,0.9880224466323853,0.9796805437654257,False
02145.jpg,3,乱占,乱占,0.9880262613296509,0.9880262613296509,0.9880262613296509,0.9794363183900714,False
01141.jpg,0,有漂浮物,有漂浮物,0.9880996346473694,0.9880996346473694,0.9880996346473694,0.9825368649326265,False
01011.jpg,0,有漂浮物,有漂浮物,0.9881724715232849,0.9881724715232849,0.9881724715232849,0.9771666899323463,False
00213.jpg,2,有漂浮物,有漂浮物,0.9887329339981079,0.9887329339981079,0.9887329339981079,0.9787173811346292,False
00793.jpg,0,有漂浮物,有漂浮物,0.988764762878418,0.988764762878418,0.988764762878418,0.9843006706796587,False
02087.jpg,1,乱占,乱占,0.9889606833457947,0.9889606833457947,0.9889606833457947,0.9812213713303208,False
00692.jpg,0,有漂浮物,有漂浮物,0.9889969825744629,0.9889969825744629,0.9889969825744629,0.9784928429871798,False
01100.jpg,0,有漂浮物,有漂浮物,0.9890137314796448,0.9890137314796448,0.9890137314796448,0.9812228176742792,False
02084.jpg,3,乱占,乱占,0.9891342520713806,0.9891342520713806,0.9891342520713806,0.9807058954611421,False
01200.jpg,0,有漂浮物,有漂浮物,0.9892783761024475,0.9892783761024475,0.9892783761024475,0.9841924966312945,False
00819.jpg,0,有漂浮物,有漂浮物,0.9893855452537537,0.9893855452537537,0.9893855452537537,0.9818462333641946,False
00494.jpg,0,有漂浮物,有漂浮物,0.9895201921463013,0.9895201921463013,0.9895201921463013,0.9857728444039822,False
02081.jpg,2,乱占,乱占,0.9896275997161865,0.9896275997161865,0.9896275997161865,0.9797587031498551,False
01229.jpg,1,有漂浮物,有漂浮物,0.9896929860115051,0.9896929860115051,0.9896929860115051,0.9822755008935928,False
00008.jpg,0,有漂浮物,有漂浮物,0.9901970624923706,0.9901970624923706,0.9901970624923706,0.9845346985384822,False
02046.jpg,3,乱占,乱占,0.9902575016021729,0.9902575016021729,0.9902575016021729,0.9842325211502612,False
02103.jpg,3,乱堆,乱堆,0.990345299243927,0.990345299243927,0.990345299243927,0.9833247954957187,False
01106.jpg,0,有漂浮物,有漂浮物,0.990400493144989,0.990400493144989,0.990400493144989,0.9825528068467975,False
00945.jpg,0,有漂浮物,有漂浮物,0.9905744194984436,0.9905744194984436,0.9905744194984436,0.9853355935774744,False
02096.jpg,2,乱采,乱采,0.990584135055542,0.990584135055542,0.990584135055542,0.9854812752455473,False
02130.jpg,1,乱占,乱占,0.9908460974693298,0.9908460974693298,0.9908460974693298,0.9863616740331054,False
02100.jpg,0,乱堆,乱堆,0.9908506274223328,0.9908506274223328,0.9908506274223328,0.9875196982175112,False
00528.jpg,0,有漂浮物,有漂浮物,0.9909948706626892,0.9909948706626892,0.9909948706626892,0.9863651413470507,False
01227.jpg,0,有漂浮物,有漂浮物,0.9911404252052307,0.9911404252052307,0.9911404252052307,0.9855605368502438,False
00523.jpg,3,有漂浮物,有漂浮物,0.9911451935768127,0.9911451935768127,0.9911451935768127,0.9828597661107779,False
00087.jpg,1,有漂浮物,有漂浮物,0.9911778569221497,0.9911778569221497,0.9911778569221497,0.9870793907903135,False
01095.jpg,0,有漂浮物,有漂浮物,0.9912262558937073,0.9912262558937073,0.9912262558937073,0.9865954457782209,False
01226.jpg,0,有漂浮物,有漂浮物,0.9912712574005127,0.9912712574005127,0.9912712574005127,0.9865257833153009,False
02140.jpg,2,乱堆,乱堆,0.9912866950035095,0.9912866950035095,0.9912866950035095,0.9828268410637975,False
00757.jpg,0,有漂浮物,乱占,0.004662896040827036,0.9912945628166199,0.9912945628166199,0.9866316667757928,True
02104.jpg,0,乱堆,乱堆,0.9915750622749329,0.9915750622749329,0.9915750622749329,0.9863232565112412,False
02123.jpg,0,乱采,乱采,0.9917839765548706,0.9917839765548706,0.9917839765548706,0.9872134770266712,False
00004.jpg,2,有漂浮物,有漂浮物,0.9918758869171143,0.9918758869171143,0.9918758869171143,0.9862973089329898,False
01239.jpg,0,有漂浮物,有漂浮物,0.9920180439949036,0.9920180439949036,0.9920180439949036,0.9855836648494005,False
02150.jpg,0,乱堆,乱占,0.00035012775333598256,0.9920381307601929,0.9920381307601929,0.9859868241474032,True
02488.jpg,2,乱建,有漂浮物,0.006501275114715099,0.9923486709594727,0.9923486709594727,0.9858473958447576,True
00123.jpg,3,有漂浮物,有漂浮物,0.9923598170280457,0.9923598170280457,0.9923598170280457,0.9878746545873582,False
01093.jpg,2,有漂浮物,有漂浮物,0.9925605654716492,0.9925605654716492,0.9925605654716492,0.9890397717244923,False
00053.jpg,1,有漂浮物,有漂浮物,0.9927036762237549,0.9927036762237549,0.9927036762237549,0.9905321456026286,False
00196.jpg,1,有漂浮物,有漂浮物,0.9928910732269287,0.9928910732269287,0.9928910732269287,0.9878993844613433,False
00548.jpg,2,有漂浮物,有漂浮物,0.9931822419166565,0.9931822419166565,0.9931822419166565,0.9867997993715107,False
02134.jpg,0,乱占,乱占,0.9931928515434265,0.9931928515434265,0.9931928515434265,0.9902406078763306,False
02107.jpg,3,乱堆,乱堆,0.9932667016983032,0.9932667016983032,0.9932667016983032,0.9880072204396129,False
01091.jpg,0,有漂浮物,有漂浮物,0.9933852553367615,0.9933852553367615,0.9933852553367615,0.9897318861912936,False
00651.jpg,0,有漂浮物,有漂浮物,0.9934176206588745,0.9934176206588745,0.9934176206588745,0.9877423848956823,False
01243.jpg,0,有漂浮物,有漂浮物,0.9934440851211548,0.9934440851211548,0.9934440851211548,0.9894470502622426,False
02143.jpg,1,乱占,乱占,0.9936662316322327,0.9936662316322327,0.9936662316322327,0.9908478381112218,False
00158.jpg,1,有漂浮物,有漂浮物,0.9939875602722168,0.9939875602722168,0.9939875602722168,0.9917573067359626,False
00070.jpg,3,有漂浮物,有漂浮物,0.9941011071205139,0.9941011071205139,0.9941011071205139,0.9883774248883128,False
00031.jpg,0,有漂浮物,有漂浮物,0.9941493272781372,0.9941493272781372,0.9941493272781372,0.9913046713918447,False
02142.jpg,0,乱堆,乱堆,0.9942394495010376,0.9942394495010376,0.9942394495010376,0.9916339037008584,False
01125.jpg,0,有漂浮物,有漂浮物,0.9943044781684875,0.9943044781684875,0.9943044781684875,0.992179830558598,False
02109.jpg,3,乱堆,乱堆,0.994341254234314,0.994341254234314,0.994341254234314,0.989347763825208,False
02125.jpg,2,乱采,乱采,0.9943612813949585,0.9943612813949585,0.9943612813949585,0.9892692007124424,False
00629.jpg,1,有漂浮物,有漂浮物,0.994415283203125,0.994415283203125,0.994415283203125,0.9903114540502429,False
00203.jpg,3,有漂浮物,有漂浮物,0.994515061378479,0.994515061378479,0.994515061378479,0.992530379910022,False
00923.jpg,0,有漂浮物,有漂浮物,0.9946395754814148,0.9946395754814148,0.9946395754814148,0.9903336265124381,False
00030.jpg,3,有漂浮物,有漂浮物,0.9947357773780823,0.9947357773780823,0.9947357773780823,0.9913803383242339,False
00547.jpg,0,有漂浮物,有漂浮物,0.9949324727058411,0.9949324727058411,0.9949324727058411,0.9919401968363672,False
00028.jpg,2,有漂浮物,有漂浮物,0.9949333071708679,0.9949333071708679,0.9949333071708679,0.9909556098282337,False
02148.jpg,2,乱占,乱占,0.9949465394020081,0.9949465394020081,0.9949465394020081,0.9921641934197396,False
02099.jpg,1,乱堆,乱堆,0.994958221912384,0.994958221912384,0.994958221912384,0.9912441659253091,False
00039.jpg,0,有漂浮物,有漂浮物,0.994968831539154,0.994968831539154,0.994968831539154,0.9914463816676289,False
01004.jpg,0,有漂浮物,有漂浮物,0.9950963854789734,0.9950963854789734,0.9950963854789734,0.990581716876477,False
02050.jpg,2,乱占,乱占,0.9951668977737427,0.9951668977737427,0.9951668977737427,0.9922927895095199,False
01108.jpg,0,有漂浮物,有漂浮物,0.9951752424240112,0.9951752424240112,0.9951752424240112,0.9917903400491923,False
01232.jpg,0,有漂浮物,有漂浮物,0.9952141046524048,0.9952141046524048,0.9952141046524048,0.991408207686618,False
00054.jpg,2,有漂浮物,有漂浮物,0.9953238368034363,0.9953238368034363,0.9953238368034363,0.9919334661681205,False
02141.jpg,3,乱堆,乱堆,0.9953913688659668,0.9953913688659668,0.9953913688659668,0.991018577478826,False
00583.jpg,1,有漂浮物,有漂浮物,0.9953979849815369,0.9953979849815369,0.9953979849815369,0.9934346843510866,False
00747.jpg,0,有漂浮物,有漂浮物,0.9954584836959839,0.9954584836959839,0.9954584836959839,0.992049393011257,False
00091.jpg,1,有漂浮物,有漂浮物,0.9956759810447693,0.9956759810447693,0.9956759810447693,0.9943613723153248,False
01237.jpg,1,有漂浮物,有漂浮物,0.9957636594772339,0.9957636594772339,0.9957636594772339,0.99304751586169,False
00119.jpg,3,有漂浮物,有漂浮物,0.9958413243293762,0.9958413243293762,0.9958413243293762,0.993522436125204,False
00017.jpg,0,有漂浮物,有漂浮物,0.9958527088165283,0.9958527088165283,0.9958527088165283,0.9938808237202466,False
00225.jpg,2,有漂浮物,有漂浮物,0.9958738684654236,0.9958738684654236,0.9958738684654236,0.9923257639165968,False
02047.jpg,2,乱占,乱占,0.9959548711776733,0.9959548711776733,0.9959548711776733,0.9923421193379909,False
00783.jpg,3,有漂浮物,有漂浮物,0.9960198998451233,0.9960198998451233,0.9960198998451233,0.9925040444359183,False
02149.jpg,3,乱占,乱占,0.9960241317749023,0.9960241317749023,0.9960241317749023,0.9942971942946315,False
00790.jpg,1,有漂浮物,有漂浮物,0.9960599541664124,0.9960599541664124,0.9960599541664124,0.9924234803766012,False
00640.jpg,1,有漂浮物,有漂浮物,0.9960722923278809,0.9960722923278809,0.9960722923278809,0.9922369851265103,False
00944.jpg,0,有漂浮物,有漂浮物,0.9960973858833313,0.9960973858833313,0.9960973858833313,0.9938004422001541,False
02066.jpg,3,乱采,乱采,0.9961137771606445,0.9961137771606445,0.9961137771606445,0.9948624884709716,False
01157.jpg,0,有漂浮物,有漂浮物,0.9961138963699341,0.9961138963699341,0.9961138963699341,0.9939874599222094,False
01189.jpg,0,有漂浮物,有漂浮物,0.9962154030799866,0.9962154030799866,0.9962154030799866,0.9944948678603396,False
00444.jpg,0,有漂浮物,有漂浮物,0.9962208867073059,0.9962208867073059,0.9962208867073059,0.9928587968461215,False
01228.jpg,0,有漂浮物,有漂浮物,0.996337890625,0.996337890625,0.996337890625,0.9946798294549808,False
01225.jpg,0,有漂浮物,有漂浮物,0.9964382648468018,0.9964382648468018,0.9964382648468018,0.9946799718309194,False
02110.jpg,1,乱堆,乱堆,0.9964635968208313,0.9964635968208313,0.9964635968208313,0.9951075100107118,False
00042.jpg,3,有漂浮物,有漂浮物,0.9965026378631592,0.9965026378631592,0.9965026378631592,0.9938629569951445,False
00707.jpg,1,有漂浮物,有漂浮物,0.9965187311172485,0.9965187311172485,0.9965187311172485,0.9936167295090854,False
00049.jpg,1,有漂浮物,有漂浮物,0.9965386390686035,0.9965386390686035,0.9965386390686035,0.9953098297119141,False
00231.jpg,0,有漂浮物,有漂浮物,0.9966450333595276,0.9966450333595276,0.9966450333595276,0.9940862015355378,False
00084.jpg,2,有漂浮物,有漂浮物,0.9966895580291748,0.9966895580291748,0.9966895580291748,0.9943061040248722,False
00916.jpg,1,有漂浮物,有漂浮物,0.9967036843299866,0.9967036843299866,0.9967036843299866,0.9936018534936011,False
00187.jpg,0,有漂浮物,有漂浮物,0.996752142906189,0.996752142906189,0.996752142906189,0.99580701533705,False
00202.jpg,2,有漂浮物,有漂浮物,0.9967994689941406,0.9967994689941406,0.9967994689941406,0.995947243005503,False
00521.jpg,1,有漂浮物,有漂浮物,0.9968307614326477,0.9968307614326477,0.9968307614326477,0.995244751102291,False
00199.jpg,3,有漂浮物,有漂浮物,0.9968583583831787,0.9968583583831787,0.9968583583831787,0.9954085875069723,False
00009.jpg,2,有漂浮物,有漂浮物,0.9968844056129456,0.9968844056129456,0.9968844056129456,0.9959465085994452,False
01126.jpg,1,有漂浮物,有漂浮物,0.9968846440315247,0.9968846440315247,0.9968846440315247,0.995821867370978,False
01185.jpg,0,有漂浮物,有漂浮物,0.996915340423584,0.996915340423584,0.996915340423584,0.9939222207758576,False
00058.jpg,2,有漂浮物,有漂浮物,0.9969396591186523,0.9969396591186523,0.9969396591186523,0.9957882133312523,False
00529.jpg,1,有漂浮物,有漂浮物,0.9969902038574219,0.9969902038574219,0.9969902038574219,0.994498313171789,False
00182.jpg,0,有漂浮物,有漂浮物,0.9969923496246338,0.9969923496246338,0.9969923496246338,0.9945041013415903,False
01174.jpg,1,有漂浮物,有漂浮物,0.9970037341117859,0.9970037341117859,0.9970037341117859,0.9953798308270052,False
01092.jpg,1,有漂浮物,有漂浮物,0.9971049427986145,0.9971049427986145,0.9971049427986145,0.9952771699754521,False
00780.jpg,1,有漂浮物,有漂浮物,0.9971269965171814,0.9971269965171814,0.9971269965171814,0.9952319315634668,False
00055.jpg,3,有漂浮物,有漂浮物,0.99714595079422,0.99714595079422,0.99714595079422,0.9955656242091209,False
00880.jpg,0,有漂浮物,有漂浮物,0.9971803426742554,0.9971803426742554,0.9971803426742554,0.9944603347685188,False
00609.jpg,0,有漂浮物,有漂浮物,0.9972656965255737,0.9972656965255737,0.9972656965255737,0.9950411601457745,False
02147.jpg,1,乱占,乱占,0.9972934126853943,0.9972934126853943,0.9972934126853943,0.995768942986615,False
01046.jpg,0,有漂浮物,有漂浮物,0.9972938895225525,0.9972938895225525,0.9972938895225525,0.9948672901373357,False
00183.jpg,1,有漂浮物,有漂浮物,0.997305154800415,0.997305154800415,0.997305154800415,0.9960645441897213,False
00661.jpg,2,有漂浮物,有漂浮物,0.9973095655441284,0.9973095655441284,0.9973095655441284,0.9948162680957466,False
00211.jpg,0,有漂浮物,有漂浮物,0.9973106384277344,0.9973106384277344,0.9973106384277344,0.9963215319439769,False
00115.jpg,0,有漂浮物,有漂浮物,0.9973257780075073,0.9973257780075073,0.9973257780075073,0.9957952920813113,False
00131.jpg,1,有漂浮物,有漂浮物,0.9973397850990295,0.9973397850990295,0.9973397850990295,0.9963848198531196,False
00911.jpg,0,有漂浮物,有漂浮物,0.9973425269126892,0.9973425269126892,0.9973425269126892,0.995375390863046,False
00987.jpg,0,有漂浮物,有漂浮物,0.9973541498184204,0.9973541498184204,0.9973541498184204,0.9949638603720814,False
