filename,relative_path,label,group_id,group_mode,fold
00047.jpg,训练集/00047.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00048.jpg,训练集/00048.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00049.jpg,训练集/00049.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00050.jpg,训练集/00050.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00051.jpg,训练集/00051.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00052.jpg,训练集/00052.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00053.jpg,训练集/00053.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00054.jpg,训练集/00054.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00055.jpg,训练集/00055.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00056.jpg,训练集/00056.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00057.jpg,训练集/00057.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00058.jpg,训练集/00058.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00059.jpg,训练集/00059.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00060.jpg,训练集/00060.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00061.jpg,训练集/00061.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00063.jpg,训练集/00063.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00064.jpg,训练集/00064.jpg,正常,file_block_0001,provisional_sequence,3
00065.jpg,训练集/00065.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00066.jpg,训练集/00066.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00067.jpg,训练集/00067.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00068.jpg,训练集/00068.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00069.jpg,训练集/00069.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00070.jpg,训练集/00070.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00071.jpg,训练集/00071.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00072.jpg,训练集/00072.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00073.jpg,训练集/00073.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00074.jpg,训练集/00074.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00075.jpg,训练集/00075.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00076.jpg,训练集/00076.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00077.jpg,训练集/00077.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00078.jpg,训练集/00078.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00079.jpg,训练集/00079.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00080.jpg,训练集/00080.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00081.jpg,训练集/00081.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00082.jpg,训练集/00082.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00083.jpg,训练集/00083.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00084.jpg,训练集/00084.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00085.jpg,训练集/00085.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00086.jpg,训练集/00086.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00087.jpg,训练集/00087.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00088.jpg,训练集/00088.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00089.jpg,训练集/00089.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00090.jpg,训练集/00090.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00091.jpg,训练集/00091.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00092.jpg,训练集/00092.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00093.jpg,训练集/00093.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00094.jpg,训练集/00094.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00095.jpg,训练集/00095.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00096.jpg,训练集/00096.jpg,正常,file_block_0001,provisional_sequence,3
00097.jpg,训练集/00097.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00098.jpg,训练集/00098.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00099.jpg,训练集/00099.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00100.jpg,训练集/00100.jpg,正常,file_block_0001,provisional_sequence,3
00101.jpg,训练集/00101.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00102.jpg,训练集/00102.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00103.jpg,训练集/00103.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00104.jpg,训练集/00104.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00105.jpg,训练集/00105.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00106.jpg,训练集/00106.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00107.jpg,训练集/00107.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00108.jpg,训练集/00108.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00109.jpg,训练集/00109.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00110.jpg,训练集/00110.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00111.jpg,训练集/00111.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00112.jpg,训练集/00112.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00113.jpg,训练集/00113.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00114.jpg,训练集/00114.jpg,正常,file_block_0001,provisional_sequence,3
00115.jpg,训练集/00115.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00116.jpg,训练集/00116.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00117.jpg,训练集/00117.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00118.jpg,训练集/00118.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00119.jpg,训练集/00119.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00120.jpg,训练集/00120.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00121.jpg,训练集/00121.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00122.jpg,训练集/00122.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00123.jpg,训练集/00123.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00124.jpg,训练集/00124.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00125.jpg,训练集/00125.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00126.jpg,训练集/00126.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00127.jpg,训练集/00127.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00129.jpg,训练集/00129.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00130.jpg,训练集/00130.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00131.jpg,训练集/00131.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00132.jpg,训练集/00132.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00133.jpg,训练集/00133.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00134.jpg,训练集/00134.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00135.jpg,训练集/00135.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00136.jpg,训练集/00136.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00137.jpg,训练集/00137.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00138.jpg,训练集/00138.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00139.jpg,训练集/00139.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00140.jpg,训练集/00140.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00141.jpg,训练集/00141.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00142.jpg,训练集/00142.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00143.jpg,训练集/00143.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00144.jpg,训练集/00144.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00145.jpg,训练集/00145.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00146.jpg,训练集/00146.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00147.jpg,训练集/00147.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00148.jpg,训练集/00148.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00149.jpg,训练集/00149.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00150.jpg,训练集/00150.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00151.jpg,训练集/00151.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00152.jpg,训练集/00152.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00153.jpg,训练集/00153.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00154.jpg,训练集/00154.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00156.jpg,训练集/00156.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00157.jpg,训练集/00157.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00158.jpg,训练集/00158.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00159.jpg,训练集/00159.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00160.jpg,训练集/00160.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00161.jpg,训练集/00161.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00163.jpg,训练集/00163.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00164.jpg,训练集/00164.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00165.jpg,训练集/00165.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00166.jpg,训练集/00166.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00168.jpg,训练集/00168.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00169.jpg,训练集/00169.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00170.jpg,训练集/00170.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00171.jpg,训练集/00171.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00172.jpg,训练集/00172.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00173.jpg,训练集/00173.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00174.jpg,训练集/00174.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00175.jpg,训练集/00175.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00176.jpg,训练集/00176.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00178.jpg,训练集/00178.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00179.jpg,训练集/00179.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00180.jpg,训练集/00180.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00181.jpg,训练集/00181.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00182.jpg,训练集/00182.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00183.jpg,训练集/00183.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00184.jpg,训练集/00184.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00185.jpg,训练集/00185.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00186.jpg,训练集/00186.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00187.jpg,训练集/00187.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00188.jpg,训练集/00188.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00189.jpg,训练集/00189.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00190.jpg,训练集/00190.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00191.jpg,训练集/00191.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00192.jpg,训练集/00192.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00193.jpg,训练集/00193.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00194.jpg,训练集/00194.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00195.jpg,训练集/00195.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00196.jpg,训练集/00196.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00197.jpg,训练集/00197.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00198.jpg,训练集/00198.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00199.jpg,训练集/00199.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00200.jpg,训练集/00200.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00201.jpg,训练集/00201.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00202.jpg,训练集/00202.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00203.jpg,训练集/00203.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00204.jpg,训练集/00204.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00205.jpg,训练集/00205.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00206.jpg,训练集/00206.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00207.jpg,训练集/00207.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00208.jpg,训练集/00208.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00209.jpg,训练集/00209.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00210.jpg,训练集/00210.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00211.jpg,训练集/00211.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00212.jpg,训练集/00212.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00213.jpg,训练集/00213.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00214.jpg,训练集/00214.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00215.jpg,训练集/00215.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00217.jpg,训练集/00217.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00218.jpg,训练集/00218.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00219.jpg,训练集/00219.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00220.jpg,训练集/00220.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00221.jpg,训练集/00221.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00222.jpg,训练集/00222.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00223.jpg,训练集/00223.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00224.jpg,训练集/00224.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00225.jpg,训练集/00225.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00226.jpg,训练集/00226.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00227.jpg,训练集/00227.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00228.jpg,训练集/00228.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00229.jpg,训练集/00229.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00230.jpg,训练集/00230.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00231.jpg,训练集/00231.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00232.jpg,训练集/00232.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00233.jpg,训练集/00233.jpg,有漂浮物,file_block_0001,provisional_sequence,3
00443.jpg,训练集/00443.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00444.jpg,训练集/00444.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00445.jpg,训练集/00445.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00446.jpg,训练集/00446.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00447.jpg,训练集/00447.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00448.jpg,训练集/00448.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00449.jpg,训练集/00449.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00450.jpg,训练集/00450.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00451.jpg,训练集/00451.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00452.jpg,训练集/00452.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00453.jpg,训练集/00453.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00454.jpg,训练集/00454.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00455.jpg,训练集/00455.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00456.jpg,训练集/00456.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00457.jpg,训练集/00457.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00458.jpg,训练集/00458.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00459.jpg,训练集/00459.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00460.jpg,训练集/00460.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00461.jpg,训练集/00461.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00462.jpg,训练集/00462.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00463.jpg,训练集/00463.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00464.jpg,训练集/00464.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00465.jpg,训练集/00465.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00466.jpg,训练集/00466.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00467.jpg,训练集/00467.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00468.jpg,训练集/00468.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00469.jpg,训练集/00469.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00470.jpg,训练集/00470.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00471.jpg,训练集/00471.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00472.jpg,训练集/00472.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00473.jpg,训练集/00473.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00474.jpg,训练集/00474.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00475.jpg,训练集/00475.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00476.jpg,训练集/00476.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00477.jpg,训练集/00477.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00478.jpg,训练集/00478.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00479.jpg,训练集/00479.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00480.jpg,训练集/00480.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00481.jpg,训练集/00481.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00482.jpg,训练集/00482.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00483.jpg,训练集/00483.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00484.jpg,训练集/00484.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00485.jpg,训练集/00485.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00486.jpg,训练集/00486.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00487.jpg,训练集/00487.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00488.jpg,训练集/00488.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00489.jpg,训练集/00489.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00490.jpg,训练集/00490.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00491.jpg,训练集/00491.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00492.jpg,训练集/00492.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00493.jpg,训练集/00493.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00494.jpg,训练集/00494.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00495.jpg,训练集/00495.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00496.jpg,训练集/00496.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00497.jpg,训练集/00497.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00498.jpg,训练集/00498.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00499.jpg,训练集/00499.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00500.jpg,训练集/00500.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00501.jpg,训练集/00501.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00502.jpg,训练集/00502.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00503.jpg,训练集/00503.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00504.jpg,训练集/00504.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00505.jpg,训练集/00505.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00506.jpg,训练集/00506.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00507.jpg,训练集/00507.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00508.jpg,训练集/00508.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00509.jpg,训练集/00509.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00510.jpg,训练集/00510.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00511.jpg,训练集/00511.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00512.jpg,训练集/00512.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00513.jpg,训练集/00513.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00514.jpg,训练集/00514.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00515.jpg,训练集/00515.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00516.jpg,训练集/00516.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00517.jpg,训练集/00517.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00518.jpg,训练集/00518.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00519.jpg,训练集/00519.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00520.jpg,训练集/00520.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00521.jpg,训练集/00521.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00522.jpg,训练集/00522.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00523.jpg,训练集/00523.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00524.jpg,训练集/00524.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00525.jpg,训练集/00525.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00526.jpg,训练集/00526.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00527.jpg,训练集/00527.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00528.jpg,训练集/00528.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00529.jpg,训练集/00529.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00530.jpg,训练集/00530.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00531.jpg,训练集/00531.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00532.jpg,训练集/00532.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00533.jpg,训练集/00533.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00534.jpg,训练集/00534.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00535.jpg,训练集/00535.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00536.jpg,训练集/00536.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00537.jpg,训练集/00537.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00538.jpg,训练集/00538.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00539.jpg,训练集/00539.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00540.jpg,训练集/00540.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00541.jpg,训练集/00541.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00542.jpg,训练集/00542.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00543.jpg,训练集/00543.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00544.jpg,训练集/00544.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00545.jpg,训练集/00545.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00546.jpg,训练集/00546.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00547.jpg,训练集/00547.jpg,有漂浮物,file_block_0005,provisional_sequence,0
00548.jpg,训练集/00548.jpg,有漂浮物,file_block_0005,provisional_sequence,0
